Sex,Year,Obesity (%),Region,BMI
Both sexes,1989,2.8 [1.6-4.7],East Asia,2.8
Male,1989,1.7 [0.7-3.5],East Asia,1.7
Female,1989,3.6 [1.7-6.5],East Asia,3.6
Both sexes,1990,2.9 [1.6-4.8],East Asia,2.9
Male,1990,1.8 [0.7-3.6],East Asia,1.8
Female,1990,3.7 [1.7-6.7],East Asia,3.7
Both sexes,1991,3.0 [1.7-4.9],East Asia,3.0
Male,1991,1.9 [0.8-3.8],East Asia,1.9
Female,1991,3.8 [1.8-6.8],East Asia,3.8
Both sexes,1992,3.1 [1.8-5.0],East Asia,3.1
Male,1992,2.0 [0.8-4.0],East Asia,2.0
Female,1992,3.9 [1.9-7.0],East Asia,3.9
Both sexes,1993,3.2 [1.8-5.1],East Asia,3.2
Male,1993,2.1 [0.9-4.1],East Asia,2.1
Female,1993,4.0 [1.9-7.1],East Asia,4.0
Both sexes,1994,3.3 [1.9-5.3],East Asia,3.3
Male,1994,2.2 [0.9-4.3],East Asia,2.2
Female,1994,4.1 [2.0-7.3],East Asia,4.1
Both sexes,1995,3.4 [2.0-5.4],East Asia,3.4
Male,1995,2.4 [1.0-4.5],East Asia,2.4
Female,1995,4.3 [2.1-7.4],East Asia,4.3
Both sexes,1996,3.6 [2.0-5.5],East Asia,3.6
Male,1996,2.5 [1.0-4.7],East Asia,2.5
Female,1996,4.4 [2.1-7.6],East Asia,4.4
Both sexes,1997,3.7 [2.1-5.7],East Asia,3.7
Male,1997,2.6 [1.1-4.9],East Asia,2.6
Female,1997,4.5 [2.2-7.7],East Asia,4.5
Both sexes,1998,3.8 [2.2-5.9],East Asia,3.8
Male,1998,2.7 [1.2-5.1],East Asia,2.7
Female,1998,4.6 [2.3-7.9],East Asia,4.6
Both sexes,1999,3.9 [2.3-6.0],East Asia,3.9
Male,1999,2.8 [1.2-5.3],East Asia,2.8
Female,1999,4.7 [2.3-8.0],East Asia,4.7
Both sexes,2000,4.0 [2.4-6.2],East Asia,4.0
Male,2000,3.0 [1.3-5.6],East Asia,3.0
Female,2000,4.8 [2.4-8.2],East Asia,4.8
Both sexes,2001,4.2 [2.5-6.3],East Asia,4.2
Male,2001,3.1 [1.4-5.8],East Asia,3.1
Female,2001,4.9 [2.5-8.3],East Asia,4.9
Both sexes,2002,4.3 [2.6-6.5],East Asia,4.3
Male,2002,3.3 [1.5-6.0],East Asia,3.3
Female,2002,5.1 [2.5-8.5],East Asia,5.1
Both sexes,2003,4.4 [2.7-6.7],East Asia,4.4
Male,2003,3.4 [1.6-6.2],East Asia,3.4
Female,2003,5.2 [2.6-8.7],East Asia,5.2
Both sexes,2004,4.6 [2.8-6.9],East Asia,4.6
Male,2004,3.6 [1.6-6.5],East Asia,3.6
Female,2004,5.3 [2.7-8.9],East Asia,5.3
Both sexes,2005,4.7 [2.9-7.1],East Asia,4.7
Male,2005,3.7 [1.7-6.8],East Asia,3.7
Female,2005,5.5 [2.8-9.1],East Asia,5.5
Both sexes,2006,4.9 [3.0-7.3],East Asia,4.9
Male,2006,3.9 [1.8-7.1],East Asia,3.9
Female,2006,5.6 [2.9-9.3],East Asia,5.6
Both sexes,2007,5.0 [3.1-7.5],East Asia,5.0
Male,2007,4.1 [1.9-7.4],East Asia,4.1
Female,2007,5.8 [2.9-9.6],East Asia,5.8
Both sexes,2008,5.2 [3.2-7.7],East Asia,5.2
Male,2008,4.3 [2.0-7.7],East Asia,4.3
Female,2008,5.9 [3.0-9.8],East Asia,5.9
Both sexes,2009,5.4 [3.3-8.0],East Asia,5.4
Male,2009,4.5 [2.1-8.0],East Asia,4.5
Female,2009,6.1 [3.1-10.1],East Asia,6.1
Both sexes,2010,5.5 [3.4-8.3],East Asia,5.5
Male,2010,4.7 [2.2-8.3],East Asia,4.7
Female,2010,6.2 [3.2-10.3],East Asia,6.2
Both sexes,2011,5.7 [3.5-8.5],East Asia,5.7
Male,2011,4.9 [2.3-8.7],East Asia,4.9
Female,2011,6.4 [3.3-10.6],East Asia,6.4
Both sexes,2012,5.9 [3.6-8.9],East Asia,5.9
Male,2012,5.1 [2.4-9.1],East Asia,5.1
Female,2012,6.5 [3.4-10.8],East Asia,6.5
Both sexes,2013,6.1 [3.7-9.1],East Asia,6.1
Male,2013,5.3 [2.5-9.5],East Asia,5.3
Female,2013,6.7 [3.4-11.2],East Asia,6.7
Both sexes,2014,6.3 [3.8-9.4],East Asia,6.3
Male,2014,5.6 [2.6-9.9],East Asia,5.6
Female,2014,6.9 [3.5-11.5],East Asia,6.9
Both sexes,2015,6.5 [3.9-9.8],East Asia,6.5
Male,2015,5.8 [2.7-10.3],East Asia,5.8
Female,2015,7.1 [3.6-11.9],East Asia,7.1
Both sexes,2016,6.8 [4.0-10.1],East Asia,6.8
Male,2016,6.1 [2.9-10.8],East Asia,6.1
Female,2016,7.3 [3.6-12.2],East Asia,7.3
