Sex,Year,Obesity (%),Region,BMI
Both sexes,1985,3.4 [2.0-5.2],Southeast Asia,3.4
Male,1985,2.1 [0.9-4.1],Southeast Asia,2.1
Female,1985,5.0 [2.5-8.5],Southeast Asia,5.0
Both sexes,1986,3.6 [2.2-5.4],Southeast Asia,3.6
Male,1986,2.3 [0.9-4.3],Southeast Asia,2.3
Female,1986,5.2 [2.7-8.7],Southeast Asia,5.2
Both sexes,1987,3.8 [2.3-5.7],Southeast Asia,3.8
Male,1987,2.4 [1.0-4.5],Southeast Asia,2.4
Female,1987,5.4 [2.8-9.0],Southeast Asia,5.4
Both sexes,1988,4.0 [2.4-5.9],Southeast Asia,4.0
Male,1988,2.5 [1.1-4.8],Southeast Asia,2.5
Female,1988,5.7 [3.0-9.3],Southeast Asia,5.7
Both sexes,1989,4.2 [2.6-6.2],Southeast Asia,4.2
Male,1989,2.7 [1.2-5.0],Southeast Asia,2.7
Female,1989,5.9 [3.2-9.6],Southeast Asia,5.9
Both sexes,1990,4.4 [2.8-6.4],Southeast Asia,4.4
Male,1990,2.9 [1.3-5.3],Southeast Asia,2.9
Female,1990,6.2 [3.4-9.9],Southeast Asia,6.2
Both sexes,1991,4.6 [2.9-6.7],Southeast Asia,4.6
Male,1991,3.1 [1.4-5.6],Southeast Asia,3.1
Female,1991,6.4 [3.5-10.2],Southeast Asia,6.4
Both sexes,1992,4.8 [3.1-7.0],Southeast Asia,4.8
Male,1992,3.3 [1.5-5.8],Southeast Asia,3.3
Female,1992,6.7 [3.8-10.6],Southeast Asia,6.7
Both sexes,1993,5.1 [3.3-7.3],Southeast Asia,5.1
Male,1993,3.5 [1.7-6.1],Southeast Asia,3.5
Female,1993,7.0 [4.0-10.9],Southeast Asia,7.0
Both sexes,1994,5.3 [3.5-7.6],Southeast Asia,5.3
Male,1994,3.7 [1.8-6.5],Southeast Asia,3.7
Female,1994,7.3 [4.2-11.2],Southeast Asia,7.3
Both sexes,1995,5.6 [3.7-7.9],Southeast Asia,5.6
Male,1995,3.9 [2.0-6.8],Southeast Asia,3.9
Female,1995,7.6 [4.4-11.6],Southeast Asia,7.6
Both sexes,1996,5.9 [3.9-8.2],Southeast Asia,5.9
Male,1996,4.2 [2.1-7.2],Southeast Asia,4.2
Female,1996,7.9 [4.7-12.0],Southeast Asia,7.9
Both sexes,1997,6.2 [4.2-8.6],Southeast Asia,6.2
Male,1997,4.4 [2.3-7.5],Southeast Asia,4.4
Female,1997,8.2 [4.9-12.3],Southeast Asia,8.2
Both sexes,1998,6.5 [4.5-9.0],Southeast Asia,6.5
Male,1998,4.7 [2.5-7.9],Southeast Asia,4.7
Female,1998,8.5 [5.2-12.7],Southeast Asia,8.5
Both sexes,1999,6.8 [4.8-9.4],Southeast Asia,6.8
Male,1999,5.0 [2.7-8.3],Southeast Asia,5.0
Female,1999,8.8 [5.4-13.0],Southeast Asia,8.8
Both sexes,2000,7.2 [5.0-9.8],Southeast Asia,7.2
Male,2000,5.3 [2.9-8.7],Southeast Asia,5.3
Female,2000,9.1 [5.7-13.4],Southeast Asia,9.1
Both sexes,2001,7.5 [5.3-10.2],Southeast Asia,7.5
Male,2001,5.6 [3.1-9.1],Southeast Asia,5.6
Female,2001,9.5 [6.0-13.8],Southeast Asia,9.5
Both sexes,2002,7.9 [5.6-10.6],Southeast Asia,7.9
Male,2002,6.0 [3.4-9.6],Southeast Asia,6.0
Female,2002,9.8 [6.3-14.2],Southeast Asia,9.8
Both sexes,2003,8.2 [5.9-11.0],Southeast Asia,8.2
Male,2003,6.3 [3.6-10.0],Southeast Asia,6.3
Female,2003,10.2 [6.7-14.7],Southeast Asia,10.2
Both sexes,2004,8.6 [6.2-11.4],Southeast Asia,8.6
Male,2004,6.7 [3.9-10.5],Southeast Asia,6.7
Female,2004,10.6 [6.9-15.0],Southeast Asia,10.6
Both sexes,2005,9.0 [6.6-11.9],Southeast Asia,9.0
Male,2005,7.1 [4.2-10.9],Southeast Asia,7.1
Female,2005,10.9 [7.3-15.5],Southeast Asia,10.9
Both sexes,2006,9.4 [6.9-12.3],Southeast Asia,9.4
Male,2006,7.5 [4.5-11.4],Southeast Asia,7.5
Female,2006,11.3 [7.6-15.9],Southeast Asia,11.3
Both sexes,2007,9.8 [7.2-12.8],Southeast Asia,9.8
Male,2007,7.9 [4.8-12.0],Southeast Asia,7.9
Female,2007,11.7 [7.9-16.4],Southeast Asia,11.7
Both sexes,2008,10.2 [7.6-13.3],Southeast Asia,10.2
Male,2008,8.3 [5.1-12.5],Southeast Asia,8.3
Female,2008,12.1 [8.2-16.9],Southeast Asia,12.1
Both sexes,2009,10.7 [8.0-13.8],Southeast Asia,10.7
Male,2009,8.8 [5.4-13.0],Southeast Asia,8.8
Female,2009,12.6 [8.5-17.4],Southeast Asia,12.6
Both sexes,2010,11.1 [8.3-14.4],Southeast Asia,11.1
Male,2010,9.3 [5.8-13.6],Southeast Asia,9.3
Female,2010,13.0 [8.8-17.9],Southeast Asia,13.0
Both sexes,2011,11.6 [8.6-14.9],Southeast Asia,11.6
Male,2011,9.8 [6.1-14.3],Southeast Asia,9.8
Female,2011,13.4 [9.1-18.4],Southeast Asia,13.4
Both sexes,2012,12.1 [9.0-15.5],Southeast Asia,12.1
Male,2012,10.3 [6.4-15.0],Southeast Asia,10.3
Female,2012,13.9 [9.5-19.0],Southeast Asia,13.9
Both sexes,2013,12.6 [9.4-16.1],Southeast Asia,12.6
Male,2013,10.8 [6.8-15.7],Southeast Asia,10.8
Female,2013,14.3 [9.8-19.7],Southeast Asia,14.3
Both sexes,2014,13.1 [9.8-16.8],Southeast Asia,13.1
Male,2014,11.3 [7.1-16.4],Southeast Asia,11.3
Female,2014,14.8 [10.1-20.3],Southeast Asia,14.8
Both sexes,2015,13.6 [10.2-17.5],Southeast Asia,13.6
Male,2015,11.9 [7.5-17.3],Southeast Asia,11.9
Female,2015,15.3 [10.3-21.0],Southeast Asia,15.3
Both sexes,2016,14.1 [10.5-18.3],Southeast Asia,14.1
Male,2016,12.5 [7.8-18.3],Southeast Asia,12.5
Female,2016,15.7 [10.6-21.8],Southeast Asia,15.7
