Sex,Year,Obesity (%),Region,BMI
Both sexes,2007,22.9 [19.4-26.8],Eastern Europe,22.9
Male,2007,22.2 [17.3-27.6],Eastern Europe,22.2
Female,2007,23.4 [18.5-28.9],Eastern Europe,23.4
Both sexes,2008,23.2 [19.7-27.2],Eastern Europe,23.2
Male,2008,22.7 [17.6-28.2],Eastern Europe,22.7
Female,2008,23.6 [18.6-29.2],Eastern Europe,23.6
Both sexes,2009,23.6 [19.9-27.5],Eastern Europe,23.6
Male,2009,23.1 [17.9-28.8],Eastern Europe,23.1
Female,2009,23.8 [18.7-29.5],Eastern Europe,23.8
Both sexes,2010,23.9 [20.1-28.0],Eastern Europe,23.9
Male,2010,23.6 [18.1-29.4],Eastern Europe,23.6
Female,2010,24.0 [18.7-29.9],Eastern Europe,24.0
Both sexes,2011,24.2 [20.3-28.4],Eastern Europe,24.2
Male,2011,24.0 [18.5-30.1],Eastern Europe,24.0
Female,2011,24.3 [18.8-30.2],Eastern Europe,24.3
Both sexes,2012,24.5 [20.6-28.9],Eastern Europe,24.5
Male,2012,24.5 [18.8-30.7],Eastern Europe,24.5
Female,2012,24.5 [18.8-30.6],Eastern Europe,24.5
Both sexes,2013,24.9 [20.8-29.4],Eastern Europe,24.9
Male,2013,24.9 [19.0-31.4],Eastern Europe,24.9
Female,2013,24.7 [18.8-31.0],Eastern Europe,24.7
Both sexes,2014,25.2 [21.0-29.9],Eastern Europe,25.2
Male,2014,25.4 [19.2-32.1],Eastern Europe,25.4
Female,2014,25.0 [18.9-31.5],Eastern Europe,25.0
Both sexes,2015,25.6 [21.1-30.5],Eastern Europe,25.6
Male,2015,25.9 [19.4-32.9],Eastern Europe,25.9
Female,2015,25.2 [18.8-32.0],Eastern Europe,25.2
Both sexes,2016,26.0 [21.3-31.1],Eastern Europe,26.0
Male,2016,26.4 [19.6-33.7],Eastern Europe,26.4
Female,2016,25.4 [18.8-32.5],Eastern Europe,25.4
