Sex,Year,Obesity (%),Region,BMI
Female,2001,5.6 [3.8-7.7],Southeast Asia,5.6
Both sexes,2002,4.2 [3.1-5.5],Southeast Asia,4.2
Male,2002,2.3 [1.3-3.6],Southeast Asia,2.3
Female,2002,5.9 [4.1-8.1],Southeast Asia,5.9
Both sexes,2003,4.4 [3.3-5.8],Southeast Asia,4.4
Male,2003,2.5 [1.5-3.8],Southeast Asia,2.5
Female,2003,6.2 [4.3-8.5],Southeast Asia,6.2
Both sexes,2004,4.7 [3.5-6.2],Southeast Asia,4.7
Male,2004,2.7 [1.6-4.1],Southeast Asia,2.7
Female,2004,6.6 [4.6-9.0],Southeast Asia,6.6
Both sexes,2005,5.0 [3.8-6.5],Southeast Asia,5.0
Male,2005,2.9 [1.8-4.4],Southeast Asia,2.9
Female,2005,7.0 [4.9-9.5],Southeast Asia,7.0
Both sexes,2006,5.4 [4.1-6.9],Southeast Asia,5.4
Male,2006,3.1 [1.9-4.8],Southeast Asia,3.1
Female,2006,7.4 [5.3-10.0],Southeast Asia,7.4
Both sexes,2007,5.7 [4.4-7.4],Southeast Asia,5.7
Male,2007,3.4 [2.1-5.2],Southeast Asia,3.4
Female,2007,7.9 [5.6-10.7],Southeast Asia,7.9
Both sexes,2008,6.1 [4.7-7.9],Southeast Asia,6.1
Male,2008,3.7 [2.3-5.6],Southeast Asia,3.7
Female,2008,8.3 [6.0-11.3],Southeast Asia,8.3
Both sexes,2009,6.5 [5.0-8.4],Southeast Asia,6.5
Male,2009,4.0 [2.5-6.0],Southeast Asia,4.0
Female,2009,8.8 [6.3-11.9],Southeast Asia,8.8
Both sexes,2010,7.0 [5.3-8.9],Southeast Asia,7.0
Male,2010,4.4 [2.7-6.6],Southeast Asia,4.4
Female,2010,9.3 [6.7-12.6],Southeast Asia,9.3
Both sexes,2011,7.4 [5.7-9.5],Southeast Asia,7.4
Male,2011,4.8 [3.0-7.1],Southeast Asia,4.8
Female,2011,9.9 [7.0-13.3],Southeast Asia,9.9
Both sexes,2012,7.9 [6.0-10.1],Southeast Asia,7.9
Male,2012,5.2 [3.2-7.7],Southeast Asia,5.2
Female,2012,10.4 [7.4-14.1],Southeast Asia,10.4
Both sexes,2013,8.4 [6.3-10.9],Southeast Asia,8.4
Male,2013,5.6 [3.4-8.4],Southeast Asia,5.6
Female,2013,11.0 [7.7-14.9],Southeast Asia,11.0
Both sexes,2014,8.9 [6.7-11.5],Southeast Asia,8.9
Male,2014,6.0 [3.7-9.2],Southeast Asia,6.0
Female,2014,11.5 [8.1-15.8],Southeast Asia,11.5
Both sexes,2015,9.4 [7.0-12.2],Southeast Asia,9.4
Male,2015,6.5 [3.9-10.0],Southeast Asia,6.5
Female,2015,12.1 [8.4-16.6],Southeast Asia,12.1
Both sexes,2016,10.0 [7.4-13.1],Southeast Asia,10.0
Male,2016,7.0 [4.2-10.8],Southeast Asia,7.0
Female,2016,12.7 [8.7-17.6],Southeast Asia,12.7
