Sex,Year,Obesity (%),Region,BMI
Male,2013,18.9 [13.5-24.8],Central America,18.9
Female,2013,28.3 [22.4-34.5],Central America,28.3
Both sexes,2014,24.3 [20.2-28.7],Central America,24.3
Male,2014,19.6 [14.0-25.8],Central America,19.6
Female,2014,29.0 [23.0-35.4],Central America,29.0
Both sexes,2015,25.0 [20.7-29.7],Central America,25.0
Male,2015,20.3 [14.4-26.7],Central America,20.3
Female,2015,29.7 [23.4-36.4],Central America,29.7
Both sexes,2016,25.7 [21.2-30.6],Central America,25.7
Male,2016,21.1 [14.9-27.8],Central America,21.1
Female,2016,30.4 [23.8-37.4],Central America,30.4
