Sex,Year,Obesity (%),Region,BMI
Female,1992,17.3 [13.9-21.0],Eastern Europe,17.3
Both sexes,1993,15.7 [13.4-18.1],Eastern Europe,15.7
Male,1993,13.3 [10.3-16.7],Eastern Europe,13.3
Female,1993,17.4 [14.2-21.1],Eastern Europe,17.4
Both sexes,1994,15.9 [13.7-18.3],Eastern Europe,15.9
Male,1994,13.7 [10.7-17.1],Eastern Europe,13.7
Female,1994,17.6 [14.4-21.2],Eastern Europe,17.6
Both sexes,1995,16.2 [13.9-18.5],Eastern Europe,16.2
Male,1995,14.1 [11.1-17.4],Eastern Europe,14.1
Female,1995,17.8 [14.6-21.3],Eastern Europe,17.8
Both sexes,1996,16.4 [14.2-18.8],Eastern Europe,16.4
Male,1996,14.4 [11.4-17.7],Eastern Europe,14.4
Female,1996,17.9 [14.8-21.4],Eastern Europe,17.9
Both sexes,1997,16.7 [14.5-19.0],Eastern Europe,16.7
Male,1997,14.8 [11.8-18.0],Eastern Europe,14.8
Female,1997,18.1 [15.0-21.5],Eastern Europe,18.1
Both sexes,1998,17.0 [14.8-19.3],Eastern Europe,17.0
Male,1998,15.2 [12.2-18.4],Eastern Europe,15.2
Female,1998,18.3 [15.1-21.7],Eastern Europe,18.3
Both sexes,1999,17.2 [15.1-19.5],Eastern Europe,17.2
Male,1999,15.6 [12.6-18.8],Eastern Europe,15.6
Female,1999,18.4 [15.3-21.8],Eastern Europe,18.4
Both sexes,2000,17.5 [15.4-19.8],Eastern Europe,17.5
Male,2000,16.0 [13.0-19.2],Eastern Europe,16.0
Female,2000,18.6 [15.5-22.0],Eastern Europe,18.6
Both sexes,2001,17.8 [15.6-20.1],Eastern Europe,17.8
Male,2001,16.4 [13.4-19.6],Eastern Europe,16.4
Female,2001,18.8 [15.7-22.1],Eastern Europe,18.8
Both sexes,2002,18.1 [16.0-20.4],Eastern Europe,18.1
Male,2002,16.9 [13.9-20.0],Eastern Europe,16.9
Female,2002,19.0 [15.9-22.2],Eastern Europe,19.0
Both sexes,2003,18.4 [16.3-20.7],Eastern Europe,18.4
Male,2003,17.3 [14.3-20.5],Eastern Europe,17.3
Female,2003,19.2 [16.1-22.4],Eastern Europe,19.2
Both sexes,2004,18.8 [16.6-21.0],Eastern Europe,18.8
Male,2004,17.8 [14.8-21.0],Eastern Europe,17.8
Female,2004,19.4 [16.3-22.6],Eastern Europe,19.4
Both sexes,2005,19.1 [16.9-21.4],Eastern Europe,19.1
Male,2005,18.2 [15.2-21.5],Eastern Europe,18.2
Female,2005,19.6 [16.5-22.9],Eastern Europe,19.6
Both sexes,2006,19.4 [17.2-21.7],Eastern Europe,19.4
Male,2006,18.7 [15.6-22.0],Eastern Europe,18.7
Female,2006,19.8 [16.6-23.0],Eastern Europe,19.8
Both sexes,2007,19.8 [17.5-22.1],Eastern Europe,19.8
Male,2007,19.2 [16.0-22.5],Eastern Europe,19.2
Female,2007,20.0 [16.9-23.3],Eastern Europe,20.0
Both sexes,2008,20.1 [17.8-22.6],Eastern Europe,20.1
Male,2008,19.6 [16.3-23.1],Eastern Europe,19.6
Female,2008,20.3 [17.0-23.6],Eastern Europe,20.3
Both sexes,2009,20.5 [18.0-23.0],Eastern Europe,20.5
Male,2009,20.1 [16.7-23.7],Eastern Europe,20.1
Female,2009,20.5 [17.2-23.9],Eastern Europe,20.5
Both sexes,2010,20.8 [18.3-23.5],Eastern Europe,20.8
Male,2010,20.6 [17.1-24.3],Eastern Europe,20.6
Female,2010,20.7 [17.3-24.3],Eastern Europe,20.7
Both sexes,2011,21.2 [18.5-23.9],Eastern Europe,21.2
Male,2011,21.1 [17.5-24.9],Eastern Europe,21.1
Female,2011,20.9 [17.4-24.7],Eastern Europe,20.9
Both sexes,2012,21.5 [18.7-24.4],Eastern Europe,21.5
Male,2012,21.6 [17.7-25.6],Eastern Europe,21.6
Female,2012,21.2 [17.5-25.1],Eastern Europe,21.2
Both sexes,2013,21.9 [19.0-25.0],Eastern Europe,21.9
Male,2013,22.1 [18.0-26.4],Eastern Europe,22.1
Female,2013,21.4 [17.5-25.6],Eastern Europe,21.4
Both sexes,2014,22.3 [19.1-25.5],Eastern Europe,22.3
Male,2014,22.6 [18.2-27.2],Eastern Europe,22.6
Female,2014,21.7 [17.6-26.1],Eastern Europe,21.7
Both sexes,2015,22.7 [19.3-26.1],Eastern Europe,22.7
Male,2015,23.2 [18.5-28.1],Eastern Europe,23.2
Female,2015,21.9 [17.6-26.7],Eastern Europe,21.9
Both sexes,2016,23.1 [19.5-26.7],Eastern Europe,23.1
Male,2016,23.7 [18.7-29.0],Eastern Europe,23.7
Female,2016,22.2 [17.6-27.2],Eastern Europe,22.2
