Sex,Year,Obesity (%),Region,BMI
Female,1997,1.7 [0.9-2.6],South Asia,1.7
Both sexes,1998,1.2 [0.7-1.7],South Asia,1.2
Male,1998,0.6 [0.3-1.2],South Asia,0.6
Female,1998,1.8 [1.0-2.8],South Asia,1.8
Both sexes,1999,1.2 [0.8-1.8],South Asia,1.2
Male,1999,0.7 [0.3-1.2],South Asia,0.7
Female,1999,1.9 [1.1-2.9],South Asia,1.9
Both sexes,2000,1.3 [0.9-1.9],South Asia,1.3
Male,2000,0.7 [0.3-1.3],South Asia,0.7
Female,2000,2.0 [1.2-3.1],South Asia,2.0
Both sexes,2001,1.4 [0.9-2.0],South Asia,1.4
Male,2001,0.8 [0.3-1.4],South Asia,0.8
Female,2001,2.1 [1.2-3.2],South Asia,2.1
Both sexes,2002,1.5 [1.0-2.1],South Asia,1.5
Male,2002,0.8 [0.4-1.5],South Asia,0.8
Female,2002,2.2 [1.3-3.4],South Asia,2.2
Both sexes,2003,1.6 [1.1-2.2],South Asia,1.6
Male,2003,0.9 [0.4-1.6],South Asia,0.9
Female,2003,2.4 [1.4-3.6],South Asia,2.4
Both sexes,2004,1.7 [1.1-2.4],South Asia,1.7
Male,2004,0.9 [0.4-1.7],South Asia,0.9
Female,2004,2.5 [1.5-3.8],South Asia,2.5
Both sexes,2005,1.8 [1.2-2.5],South Asia,1.8
Male,2005,1.0 [0.5-1.8],South Asia,1.0
Female,2005,2.7 [1.6-3.9],South Asia,2.7
Both sexes,2006,1.9 [1.3-2.7],South Asia,1.9
Male,2006,1.1 [0.5-1.9],South Asia,1.1
Female,2006,2.8 [1.8-4.2],South Asia,2.8
Both sexes,2007,2.0 [1.4-2.8],South Asia,2.0
Male,2007,1.2 [0.6-2.0],South Asia,1.2
Female,2007,3.0 [1.9-4.4],South Asia,3.0
Both sexes,2008,2.2 [1.5-3.0],South Asia,2.2
Male,2008,1.3 [0.6-2.2],South Asia,1.3
Female,2008,3.2 [2.0-4.6],South Asia,3.2
Both sexes,2009,2.3 [1.6-3.2],South Asia,2.3
Male,2009,1.4 [0.7-2.3],South Asia,1.4
Female,2009,3.4 [2.1-4.9],South Asia,3.4
Both sexes,2010,2.5 [1.7-3.4],South Asia,2.5
Male,2010,1.5 [0.7-2.5],South Asia,1.5
Female,2010,3.6 [2.3-5.2],South Asia,3.6
Both sexes,2011,2.6 [1.8-3.6],South Asia,2.6
Male,2011,1.6 [0.8-2.7],South Asia,1.6
Female,2011,3.8 [2.4-5.5],South Asia,3.8
Both sexes,2012,2.8 [1.9-3.9],South Asia,2.8
Male,2012,1.7 [0.8-2.9],South Asia,1.7
Female,2012,4.0 [2.5-5.8],South Asia,4.0
Both sexes,2013,3.0 [2.0-4.1],South Asia,3.0
Male,2013,1.8 [0.9-3.2],South Asia,1.8
Female,2013,4.2 [2.7-6.2],South Asia,4.2
Both sexes,2014,3.2 [2.2-4.4],South Asia,3.2
Male,2014,2.0 [1.0-3.4],South Asia,2.0
Female,2014,4.4 [2.8-6.6],South Asia,4.4
Both sexes,2015,3.4 [2.3-4.7],South Asia,3.4
Male,2015,2.1 [1.0-3.7],South Asia,2.1
Female,2015,4.7 [2.9-7.0],South Asia,4.7
Both sexes,2016,3.6 [2.4-5.1],South Asia,3.6
Male,2016,2.3 [1.1-4.0],South Asia,2.3
Female,2016,5.0 [3.1-7.5],South Asia,5.0
