Sex,Year,Obesity (%),Region,BMI
Female,2005,17.1 [13.2-21.5],Southern Europe,17.1
Both sexes,2006,16.3 [13.6-19.3],Southern Europe,16.3
Male,2006,14.9 [11.4-18.8],Southern Europe,14.9
Female,2006,17.5 [13.5-22.0],Southern Europe,17.5
Both sexes,2007,16.8 [14.0-19.8],Southern Europe,16.8
Male,2007,15.4 [11.8-19.4],Southern Europe,15.4
Female,2007,17.9 [13.8-22.4],Southern Europe,17.9
Both sexes,2008,17.2 [14.3-20.3],Southern Europe,17.2
Male,2008,16.0 [12.2-20.0],Southern Europe,16.0
Female,2008,18.3 [14.1-22.9],Southern Europe,18.3
Both sexes,2009,17.7 [14.7-20.8],Southern Europe,17.7
Male,2009,16.5 [12.6-20.7],Southern Europe,16.5
Female,2009,18.7 [14.3-23.4],Southern Europe,18.7
Both sexes,2010,18.1 [15.1-21.3],Southern Europe,18.1
Male,2010,17.0 [13.0-21.4],Southern Europe,17.0
Female,2010,19.0 [14.6-23.9],Southern Europe,19.0
Both sexes,2011,18.6 [15.4-21.9],Southern Europe,18.6
Male,2011,17.5 [13.3-22.2],Southern Europe,17.5
Female,2011,19.4 [14.8-24.4],Southern Europe,19.4
Both sexes,2012,19.0 [15.7-22.5],Southern Europe,19.0
Male,2012,18.1 [13.6-22.9],Southern Europe,18.1
Female,2012,19.8 [15.0-24.9],Southern Europe,19.8
Both sexes,2013,19.5 [16.0-23.1],Southern Europe,19.5
Male,2013,18.6 [13.9-23.7],Southern Europe,18.6
Female,2013,20.1 [15.2-25.5],Southern Europe,20.1
Both sexes,2014,19.9 [16.4-23.7],Southern Europe,19.9
Male,2014,19.2 [14.2-24.6],Southern Europe,19.2
Female,2014,20.5 [15.3-26.1],Southern Europe,20.5
Both sexes,2015,20.4 [16.6-24.4],Southern Europe,20.4
Male,2015,19.8 [14.4-25.4],Southern Europe,19.8
Female,2015,20.9 [15.4-26.7],Southern Europe,20.9
Both sexes,2016,20.8 [16.9-25.1],Southern Europe,20.8
Male,2016,20.3 [14.6-26.4],Southern Europe,20.3
Female,2016,21.2 [15.6-27.4],Southern Europe,21.2
