Sex,Year,Obesity (%),Region,BMI
Male,1995,14.8 [9.7-20.6],South America,14.8
Female,1995,21.7 [15.9-28.1],South America,21.7
Both sexes,1996,18.9 [14.9-23.2],South America,18.9
Male,1996,15.2 [10.0-21.1],South America,15.2
Female,1996,22.1 [16.3-28.5],South America,22.1
Both sexes,1997,19.3 [15.3-23.6],South America,19.3
Male,1997,15.6 [10.5-21.4],South America,15.6
Female,1997,22.5 [16.7-28.8],South America,22.5
Both sexes,1998,19.7 [15.7-24.1],South America,19.7
Male,1998,16.1 [10.8-22.0],South America,16.1
Female,1998,22.9 [17.2-29.2],South America,22.9
Both sexes,1999,20.1 [16.1-24.5],South America,20.1
Male,1999,16.5 [11.2-22.4],South America,16.5
Female,1999,23.3 [17.6-29.7],South America,23.3
Both sexes,2000,20.6 [16.5-24.9],South America,20.6
Male,2000,16.9 [11.6-23.0],South America,16.9
Female,2000,23.7 [18.0-30.1],South America,23.7
Both sexes,2001,21.0 [16.9-25.4],South America,21.0
Male,2001,17.4 [12.1-23.5],South America,17.4
Female,2001,24.1 [18.4-30.5],South America,24.1
Both sexes,2002,21.4 [17.4-25.8],South America,21.4
Male,2002,17.9 [12.5-23.9],South America,17.9
Female,2002,24.6 [18.8-30.9],South America,24.6
Both sexes,2003,21.9 [17.8-26.3],South America,21.9
Male,2003,18.3 [12.9-24.4],South America,18.3
Female,2003,25.0 [19.2-31.4],South America,25.0
Both sexes,2004,22.3 [18.2-26.7],South America,22.3
Male,2004,18.8 [13.4-24.9],South America,18.8
Female,2004,25.4 [19.6-31.9],South America,25.4
Both sexes,2005,22.8 [18.7-27.2],South America,22.8
Male,2005,19.3 [13.9-25.4],South America,19.3
Female,2005,25.8 [20.0-32.3],South America,25.8
Both sexes,2006,23.2 [19.1-27.6],South America,23.2
Male,2006,19.8 [14.3-25.9],South America,19.8
Female,2006,26.2 [20.4-32.7],South America,26.2
Both sexes,2007,23.7 [19.5-28.1],South America,23.7
Male,2007,20.2 [14.7-26.4],South America,20.2
Female,2007,26.7 [20.8-33.1],South America,26.7
Both sexes,2008,24.1 [19.9-28.6],South America,24.1
Male,2008,20.7 [15.1-26.9],South America,20.7
Female,2008,27.1 [21.2-33.6],South America,27.1
Both sexes,2009,24.6 [20.3-29.1],South America,24.6
Male,2009,21.2 [15.5-27.4],South America,21.2
Female,2009,27.5 [21.6-34.1],South America,27.5
Both sexes,2010,25.1 [20.7-29.6],South America,25.1
Male,2010,21.7 [16.0-28.0],South America,21.7
Female,2010,28.0 [21.8-34.6],South America,28.0
Both sexes,2011,25.5 [21.1-30.2],South America,25.5
Male,2011,22.3 [16.4-28.8],South America,22.3
Female,2011,28.4 [22.2-35.1],South America,28.4
Both sexes,2012,26.0 [21.4-30.8],South America,26.0
Male,2012,22.8 [16.8-29.5],South America,22.8
Female,2012,28.8 [22.4-35.7],South America,28.8
Both sexes,2013,26.5 [21.8-31.4],South America,26.5
Male,2013,23.3 [17.1-30.2],South America,23.3
Female,2013,29.3 [22.6-36.3],South America,29.3
Both sexes,2014,27.0 [22.1-32.0],South America,27.0
Male,2014,23.8 [17.4-30.9],South America,23.8
Female,2014,29.7 [22.9-36.9],South America,29.7
Both sexes,2015,27.5 [22.5-32.7],South America,27.5
Male,2015,24.4 [17.8-31.6],South America,24.4
Female,2015,30.1 [23.1-37.7],South America,30.1
Both sexes,2016,27.9 [22.8-33.4],South America,27.9
Male,2016,24.9 [18.0-32.4],South America,24.9
Female,2016,30.6 [23.2-38.5],South America,30.6
